@RELATION	text2arff

%This file is generated by Text2arff V.5. Text2arff tool was developed by Naturel Language Processing
%group of Yıldız Technical University Computer Engineering Department.
%Look for www.kemik.yildiz.edu.tr for more information.

@ATTRIBUTE	COUNT_CUMLE	REAL
@ATTRIBUTE	COUNT_KELIME	REAL
@ATTRIBUTE	COUNT_HARF	REAL
@ATTRIBUTE	COUNT_DEVRIK_CUMLE	REAL
@ATTRIBUTE	COUNT_EK	REAL
@ATTRIBUTE	COUNT_UC_NOKTA	REAL
@ATTRIBUTE	COUNT_NOKTA	REAL
@ATTRIBUTE	COUNT_SORU_ISARETI	REAL
@ATTRIBUTE	COUNT_UNLEM	REAL
@ATTRIBUTE	COUNT_BOSLUK	REAL
@ATTRIBUTE	COUNT_VIRGUL	REAL
@ATTRIBUTE	COUNT_NOLTALI_VIRGUL	REAL
@ATTRIBUTE	COUNT_IKI_NOKTA	REAL
@ATTRIBUTE	COUNT_TIRNAK	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_KELIME	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_HARF	REAL
@ATTRIBUTE	class	{0,1,}

@DATA
2.0, 16.0, 142.0, 0.0, 24.0, 0.0, 2.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 1.5, 8.875, 0
1.0, 8.0, 58.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 6.0, 0.75, 7.25, 0
1.0, 19.0, 142.0, 0.0, 18.0, 0.0, 1.0, 0.0, 0.0, 19.0, 1.0, 0.0, 0.0, 1.0, 19.0, 18.0, 0.947, 7.474, 0
1.0, 6.0, 34.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.167, 5.667, 0
1.0, 7.0, 53.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0, 0.714, 7.571, 0
1.0, 9.0, 69.0, 0.0, 7.0, 0.0, 1.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 9.0, 7.0, 0.778, 7.667, 0
1.0, 18.0, 145.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 17.0, 1.0, 0.0, 0.0, 0.0, 18.0, 15.0, 0.833, 8.056, 0
1.0, 20.0, 138.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 20.0, 11.0, 0.55, 6.9, 0
2.0, 18.0, 119.0, 0.0, 10.0, 0.0, 2.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 1.0, 9.0, 5.0, 0.556, 6.611, 0
1.0, 18.0, 143.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 18.0, 2.0, 0.0, 0.0, 1.0, 18.0, 15.0, 0.833, 7.944, 0
1.0, 10.0, 73.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 10.0, 5.0, 0.5, 7.3, 0
2.0, 14.0, 109.0, 0.0, 13.0, 0.0, 2.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 1.0, 7.0, 6.5, 0.929, 7.786, 0
1.0, 17.0, 124.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 17.0, 16.0, 0.941, 7.294, 0
1.0, 9.0, 79.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 6.0, 0.667, 8.778, 0
1.0, 5.0, 41.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 8.2, 0
1.0, 13.0, 108.0, 0.0, 7.0, 0.0, 1.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.538, 8.308, 0
1.0, 7.0, 50.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 3.0, 7.0, 2.0, 0.286, 7.143, 0
1.0, 20.0, 148.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 20.0, 15.0, 0.75, 7.4, 0
1.0, 22.0, 145.0, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 21.0, 2.0, 0.0, 0.0, 0.0, 22.0, 10.0, 0.455, 6.591, 0
1.0, 17.0, 143.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 3.0, 17.0, 14.0, 0.824, 8.412, 0
1.0, 8.0, 59.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 0.5, 7.375, 0
1.0, 12.0, 110.0, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 2.0, 12.0, 10.0, 0.833, 9.167, 0
1.0, 13.0, 118.0, 0.0, 12.0, 0.0, 1.0, 0.0, 0.0, 13.0, 1.0, 0.0, 0.0, 0.0, 13.0, 12.0, 0.923, 9.077, 0
1.0, 15.0, 138.0, 0.0, 21.0, 0.0, 1.0, 0.0, 0.0, 16.0, 2.0, 0.0, 0.0, 0.0, 15.0, 21.0, 1.4, 9.2, 0
1.0, 9.0, 59.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 6.0, 0.667, 6.556, 0
1.0, 19.0, 151.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 19.0, 1.0, 0.0, 0.0, 2.0, 19.0, 15.0, 0.789, 7.947, 0
1.0, 10.0, 57.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.1, 5.7, 0
1.0, 18.0, 149.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 18.0, 11.0, 0.611, 8.278, 0
2.0, 20.0, 150.0, 0.0, 20.0, 0.0, 1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 1.0, 0.0, 10.0, 10.0, 1.0, 7.5, 0
1.0, 15.0, 137.0, 0.0, 21.0, 0.0, 1.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 0.0, 15.0, 21.0, 1.4, 9.133, 0
1.0, 17.0, 132.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 17.0, 13.0, 0.765, 7.765, 0
1.0, 10.0, 111.0, 0.0, 20.0, 0.0, 1.0, 0.0, 0.0, 10.0, 1.0, 0.0, 0.0, 1.0, 10.0, 20.0, 2.0, 11.1, 0
2.0, 20.0, 150.0, 0.0, 16.0, 0.0, 2.0, 0.0, 0.0, 22.0, 2.0, 0.0, 0.0, 0.0, 10.0, 8.0, 0.8, 7.5, 0
1.0, 11.0, 69.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 11.0, 1.0, 0.0, 0.0, 0.0, 11.0, 4.0, 0.364, 6.273, 0
1.0, 13.0, 101.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 2.0, 13.0, 9.0, 0.692, 7.769, 0
1.0, 9.0, 69.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 6.0, 0.667, 7.667, 0
1.0, 9.0, 66.0, 0.0, 6.0, 0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 6.0, 0.667, 7.333, 0
1.0, 8.0, 54.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 2.0, 0.25, 6.75, 0
1.0, 14.0, 79.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 14.0, 4.0, 0.286, 5.643, 0
1.0, 17.0, 118.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 17.0, 9.0, 0.529, 6.941, 0
1.0, 16.0, 121.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 1.0, 16.0, 14.0, 0.875, 7.563, 0
1.0, 8.0, 49.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 6.125, 0
1.0, 8.0, 70.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 1.125, 8.75, 0
1.0, 10.0, 73.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 0.0, 10.0, 5.0, 0.5, 7.3, 0
1.0, 10.0, 72.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 10.0, 1.0, 0.0, 1.0, 0.0, 10.0, 8.0, 0.8, 7.2, 0
1.0, 6.0, 51.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 1.167, 8.5, 0
1.0, 16.0, 127.0, 0.0, 12.0, 0.0, 2.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 0.75, 7.938, 0
1.0, 13.0, 99.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 1.0, 7.615, 0
1.0, 15.0, 120.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 2.0, 15.0, 15.0, 1.0, 8.0, 0
1.0, 19.0, 131.0, 0.0, 13.0, 0.0, 2.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 2.0, 19.0, 13.0, 0.684, 6.895, 0
1.0, 14.0, 130.0, 0.0, 12.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 14.0, 12.0, 0.857, 9.286, 0
1.0, 10.0, 73.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 1.0, 0.0, 10.0, 4.0, 0.4, 7.3, 0
1.0, 13.0, 85.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 0.0, 13.0, 1.0, 0.077, 6.538, 0
1.0, 9.0, 74.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 9.0, 9.0, 1.0, 8.222, 0
1.0, 18.0, 129.0, 0.0, 18.0, 0.0, 1.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 18.0, 18.0, 1.0, 7.167, 0
1.0, 11.0, 87.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 1.0, 7.909, 0
2.0, 20.0, 145.0, 0.0, 13.0, 0.0, 2.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.5, 0.65, 7.25, 0
1.0, 11.0, 89.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 0.0, 0.0, 11.0, 9.0, 0.818, 8.091, 0
1.0, 16.0, 111.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 1.0, 0.0, 16.0, 8.0, 0.5, 6.938, 0
1.0, 12.0, 113.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 1.25, 9.417, 0
1.0, 17.0, 143.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 18.0, 0.0, 0.0, 1.0, 0.0, 17.0, 14.0, 0.824, 8.412, 0
1.0, 13.0, 77.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 1.0, 0.0, 13.0, 5.0, 0.385, 5.923, 0
1.0, 14.0, 96.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 14.0, 6.0, 0.429, 6.857, 0
1.0, 12.0, 93.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 1.0, 12.0, 5.0, 0.417, 7.75, 0
2.0, 17.0, 133.0, 0.0, 11.0, 0.0, 2.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 8.5, 5.5, 0.647, 7.824, 0
2.0, 16.0, 111.0, 0.0, 12.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.75, 6.938, 0
1.0, 13.0, 106.0, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 1.0, 13.0, 10.0, 0.769, 8.154, 0
1.0, 23.0, 151.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 23.0, 13.0, 0.565, 6.565, 0
1.0, 15.0, 107.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 15.0, 15.0, 1.0, 7.133, 0
1.0, 6.0, 55.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0, 6.0, 6.0, 1.0, 9.167, 0
1.0, 6.0, 46.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.167, 7.667, 0
1.0, 15.0, 118.0, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 1.0, 15.0, 10.0, 0.667, 7.867, 0
1.0, 16.0, 133.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 2.0, 16.0, 11.0, 0.688, 8.313, 0
3.0, 15.0, 119.0, 0.0, 12.0, 0.0, 5.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.933, 0
1.0, 10.0, 62.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 0.0, 10.0, 6.0, 0.6, 6.2, 0
2.0, 15.0, 134.0, 0.0, 17.0, 0.0, 2.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 7.5, 8.5, 1.133, 8.933, 0
1.0, 6.0, 50.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 5.0, 0.833, 8.333, 0
1.0, 7.0, 46.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 7.0, 3.0, 0.429, 6.571, 0
1.0, 10.0, 71.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 10.0, 6.0, 0.6, 7.1, 0
1.0, 14.0, 131.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 1.0, 14.0, 13.0, 0.929, 9.357, 0
1.0, 14.0, 100.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 14.0, 0.0, 0.0, 1.0, 0.0, 14.0, 8.0, 0.571, 7.143, 0
1.0, 13.0, 118.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 14.0, 2.0, 0.0, 0.0, 0.0, 13.0, 11.0, 0.846, 9.077, 0
1.0, 8.0, 72.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 9.0, 0
2.0, 17.0, 135.0, 0.0, 11.0, 0.0, 2.0, 0.0, 0.0, 16.0, 0.0, 0.0, 1.0, 0.0, 8.5, 5.5, 0.647, 7.941, 0
1.0, 12.0, 95.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.917, 7.917, 0
2.0, 14.0, 124.0, 0.0, 11.0, 0.0, 2.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 1.0, 7.0, 5.5, 0.786, 8.857, 0
1.0, 7.0, 66.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 9.429, 0
1.0, 19.0, 131.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 19.0, 1.0, 0.0, 0.0, 1.0, 19.0, 14.0, 0.737, 6.895, 0
1.0, 19.0, 151.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 2.0, 19.0, 16.0, 0.842, 7.947, 0
1.0, 17.0, 148.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 17.0, 16.0, 0.941, 8.706, 0
1.0, 9.0, 60.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 9.0, 6.0, 0.667, 6.667, 0
1.0, 19.0, 123.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 20.0, 5.0, 0.0, 0.0, 0.0, 19.0, 6.0, 0.316, 6.474, 0
1.0, 14.0, 125.0, 0.0, 17.0, 0.0, 1.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 2.0, 14.0, 17.0, 1.214, 8.929, 0
1.0, 11.0, 93.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 4.0, 11.0, 8.0, 0.727, 8.455, 0
2.0, 19.0, 151.0, 0.0, 16.0, 0.0, 2.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0, 1.0, 9.5, 8.0, 0.842, 7.947, 0
1.0, 8.0, 56.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 7.0, 0
1.0, 17.0, 130.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 3.0, 17.0, 16.0, 0.941, 7.647, 0
1.0, 13.0, 109.0, 0.0, 17.0, 0.0, 1.0, 0.0, 0.0, 13.0, 1.0, 0.0, 0.0, 0.0, 13.0, 17.0, 1.308, 8.385, 0
1.0, 17.0, 141.0, 0.0, 18.0, 0.0, 1.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 17.0, 18.0, 1.059, 8.294, 0
1.0, 17.0, 143.0, 0.0, 18.0, 0.0, 1.0, 0.0, 0.0, 17.0, 1.0, 0.0, 0.0, 0.0, 17.0, 18.0, 1.059, 8.412, 0
1.0, 12.0, 95.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 2.0, 12.0, 8.0, 0.667, 7.917, 0
1.0, 10.0, 69.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 10.0, 5.0, 0.5, 6.9, 0
2.0, 14.0, 143.0, 0.0, 17.0, 0.0, 2.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0, 1.0, 7.0, 8.5, 1.214, 10.214, 0
1.0, 8.0, 63.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 1.0, 7.875, 0
2.0, 17.0, 120.0, 0.0, 12.0, 0.0, 2.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 8.5, 6.0, 0.706, 7.059, 0
1.0, 7.0, 55.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.286, 7.857, 0
1.0, 12.0, 85.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 1.0, 0.0, 12.0, 5.0, 0.417, 7.083, 0
1.0, 9.0, 64.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 9.0, 5.0, 0.556, 7.111, 0
1.0, 10.0, 72.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 0.0, 10.0, 7.0, 0.7, 7.2, 0
1.0, 14.0, 111.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 1.0, 14.0, 13.0, 0.929, 7.929, 0
2.0, 17.0, 143.0, 0.0, 16.0, 0.0, 2.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 1.0, 8.5, 8.0, 0.941, 8.412, 0
1.0, 18.0, 137.0, 0.0, 15.0, 0.0, 3.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0, 0.0, 18.0, 15.0, 0.833, 7.611, 0
1.0, 18.0, 139.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 1.0, 18.0, 14.0, 0.778, 7.722, 0
1.0, 13.0, 95.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.538, 7.308, 0
1.0, 11.0, 82.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 0.818, 7.455, 0
1.0, 12.0, 97.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 12.0, 14.0, 1.167, 8.083, 0
1.0, 15.0, 111.0, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 0.0, 15.0, 10.0, 0.667, 7.4, 0
1.0, 8.0, 75.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 9.0, 1.125, 9.375, 0
1.0, 9.0, 72.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 9.0, 6.0, 0.667, 8.0, 0
1.0, 18.0, 146.0, 0.0, 13.0, 0.0, 1.0, 1.0, 0.0, 19.0, 0.0, 0.0, 0.0, 1.0, 18.0, 13.0, 0.722, 8.111, 0
1.0, 7.0, 58.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 7.0, 4.0, 0.571, 8.286, 0
2.0, 17.0, 133.0, 0.0, 12.0, 0.0, 2.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 2.0, 8.5, 6.0, 0.706, 7.824, 0
1.0, 17.0, 151.0, 0.0, 21.0, 0.0, 1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 1.0, 0.0, 17.0, 21.0, 1.235, 8.882, 0
1.0, 9.0, 59.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 2.0, 0.0, 0.0, 1.0, 9.0, 6.0, 0.667, 6.556, 0
1.0, 7.0, 33.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 7.0, 1.0, 0.143, 4.714, 0
2.0, 17.0, 150.0, 0.0, 19.0, 0.0, 2.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 8.5, 9.5, 1.118, 8.824, 0
2.0, 11.0, 96.0, 0.0, 17.0, 0.0, 2.0, 0.0, 0.0, 11.0, 1.0, 0.0, 0.0, 0.0, 5.5, 8.5, 1.545, 8.727, 0
1.0, 9.0, 84.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 9.0, 1.0, 0.0, 1.0, 1.0, 9.0, 7.0, 0.778, 9.333, 0
2.0, 17.0, 141.0, 0.0, 18.0, 0.0, 2.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 2.0, 8.5, 9.0, 1.059, 8.294, 0
1.0, 14.0, 108.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 1.0, 14.0, 11.0, 0.786, 7.714, 0
1.0, 14.0, 83.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 1.0, 0.0, 14.0, 3.0, 0.214, 5.929, 0
1.0, 11.0, 90.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 0.818, 8.182, 0
1.0, 7.0, 50.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 0.714, 7.143, 0
1.0, 7.0, 52.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 7.0, 6.0, 0.857, 7.429, 0
1.0, 21.0, 148.0, 0.0, 12.0, 1.0, 4.0, 0.0, 0.0, 18.0, 2.0, 0.0, 0.0, 0.0, 21.0, 12.0, 0.571, 7.048, 0
1.0, 8.0, 54.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0, 8.0, 4.0, 0.5, 6.75, 0
1.0, 16.0, 149.0, 0.0, 22.0, 0.0, 1.0, 0.0, 0.0, 16.0, 2.0, 0.0, 1.0, 0.0, 16.0, 22.0, 1.375, 9.313, 0
1.0, 10.0, 61.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 10.0, 4.0, 0.4, 6.1, 0
1.0, 8.0, 69.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 1.0, 8.0, 8.0, 1.0, 8.625, 0
1.0, 19.0, 148.0, 0.0, 18.0, 0.0, 1.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 1.0, 19.0, 18.0, 0.947, 7.789, 0
1.0, 17.0, 144.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 17.0, 1.0, 0.0, 0.0, 0.0, 17.0, 15.0, 0.882, 8.471, 0
1.0, 18.0, 145.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 1.0, 18.0, 13.0, 0.722, 8.056, 0
1.0, 14.0, 127.0, 0.0, 11.0, 0.0, 1.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0, 2.0, 14.0, 11.0, 0.786, 9.071, 0
1.0, 12.0, 140.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 3.0, 12.0, 9.0, 0.75, 11.667, 0
1.0, 21.0, 146.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0, 0.0, 21.0, 16.0, 0.762, 6.952, 0
